system:index,AOD,AQI,CO,Latitude,Longitude,PM25,humidity,name,temperature,.geo
00000000000000001196_0,276.0,5.302991,0.017247738125181437,33.649256042961916,93.27235288464776,3.1817946,55.28938675664599,Point_4502,-1.0935410764482185,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.27656752655052,33.64639896669668]}"
00000000000000001197_0,643.0,49.11614,0.04752736651029289,24.084745960207396,94.67368173559939,29.469683,48.18287329031597,Point_4503,30.849726745817406,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.67793936977698,24.08832434366497]}"
00000000000000001198_0,701.0,36.974594,0.04872507576350709,20.900080271735987,85.75836227044147,22.184757,62.858503873587814,Point_4504,31.595505147510153,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.75766859847012,20.89930508504067]}"
00000000000000001199_0,1041.0,67.273705,0.04833551236145586,27.39236147142597,81.69325599125027,40.364223,34.259392634032295,Point_4505,31.918496412701074,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.69728351424989,27.39412458922481]}"
0000000000000000119a_0,439.0,59.71805,0.04291555642622232,27.089528456683254,92.95095596985678,35.83083,83.1836423031369,Point_4506,20.832803053326074,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.9531740242675,27.088697392624173]}"
0000000000000000119c_0,420.0,32.973843,0.03959233663455404,17.44017938943211,73.40131992907128,19.784306,68.11025540834645,Point_4508,29.53390032980178,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.3968502889855,17.44079124118051]}"
0000000000000000119d_0,554.0,37.30599,0.035580041746909256,13.611597314769796,77.55575699606878,22.383593,53.634162773602256,Point_4509,28.314027961095178,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5560500544589,13.61396813083135]}"
0000000000000000119f_0,315.0,4.559788,0.0164664953812959,34.967756548751595,89.38745826592749,2.735873,63.80845764352436,Point_4511,-6.382128858566261,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.386862346313,34.96692243435238]}"
000000000000000011a0_0,639.0,40.630363,0.039450506705493216,28.570063836604604,70.87941466167842,24.378218,15.78171349087493,Point_4512,35.12491392029659,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.88156749345085,28.570917611421383]}"
000000000000000011a1_0,239.0,3.1646006,0.02171327545944982,29.20204742675223,93.37495855587794,1.8987603,72.89567586197091,Point_4513,1.4302185535431136,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.37538220780367,29.199738310305047]}"
000000000000000011a4_0,362.0,34.384106,0.03557104135765516,32.31691670689857,70.20457577084959,20.630463,24.39717763997276,Point_4516,28.706070333057028,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.2078310303612,32.316892346199786]}"
000000000000000011a5_0,657.0,21.900852,0.037046049078902646,11.950522647684318,79.81932705803465,13.1405115,78.04795924581602,Point_4517,29.621214511659446,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.81980457044008,11.952084855210234]}"
000000000000000011a6_0,620.0,40.45253,0.04054462841833859,25.01581276452074,93.89381849441934,24.271519,69.9854937322451,Point_4518,21.46022750536605,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.89640507259298,25.013589086308077]}"
000000000000000011aa_0,473.0,38.63146,0.042752919034447015,24.31149048681738,78.7553674443188,23.178875,21.763008343486884,Point_4522,33.24342723952401,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.75979253517905,24.312903164694852]}"
000000000000000011ab_0,457.0,33.5558,0.03887995194596908,23.37786956917668,75.13949057222992,20.13348,22.795347604967468,Point_4523,33.094593011008385,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.13958194017738,23.378655269210547]}"
000000000000000011ac_0,535.0,23.940521,0.03630809792386502,20.040688391506052,96.71525818780574,14.364313,66.11757758626845,Point_4524,25.61988530158999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.71711506472829,20.03692241228593]}"
000000000000000011ae_0,264.0,20.735998,0.03175443048649671,34.57812293742025,70.79941505583598,12.441599,41.22659171383782,Point_4526,25.366338480843467,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.80071911788009,34.580646862180984]}"
000000000000000011af_0,558.0,33.028255,0.031319580927576245,30.28698132315538,79.61513014021254,19.816954,60.95507420730068,Point_4527,8.068395365609092,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.6131920550926,30.286699804089668]}"
000000000000000011b0_0,613.0,26.010397,0.03711207371280684,13.38404521332534,79.51671204388896,15.606238,62.14429307112266,Point_4528,30.559741936789635,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.51437737383945,13.380406156960273]}"
000000000000000011b3_0,613.0,20.520264,0.03686345048739361,13.674552679062431,79.92598313784731,12.312159,64.29106430208874,Point_4531,31.449759976069174,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.92760240453443,13.676850200719715]}"
000000000000000011b4_0,276.0,5.302991,0.017358070774330717,33.78745145319845,93.2070694903343,3.1817946,51.27740575831464,Point_4532,-1.0008897092607185,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.20470230382095,33.7901294121558]}"
000000000000000011b5_0,413.0,29.128685,0.04431911857548589,32.007871092031415,76.50136253482879,17.477211,38.75285538486253,Point_4533,25.494966681798303,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.50502117203905,32.01146514959915]}"
000000000000000011b9_0,249.0,5.031372,0.017352908862982092,33.340027297176405,95.29476459028945,3.0188231,68.49108885629153,Point_4537,-4.506315056482947,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.29777691581944,33.34097177009604]}"
000000000000000011ba_0,496.0,36.42758,0.02828374457794021,32.758990121426066,75.67250377242829,21.85655,51.92979026399244,Point_4538,12.372208028369528,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.66958795780789,32.75706683541835]}"
000000000000000011bb_0,254.0,28.044907,0.03645630372431476,25.164854009930224,73.77797254539719,16.826944,18.89958445815422,Point_4539,31.79433734152053,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.77414270831571,25.166302684608397]}"
000000000000000011bd_0,292.0,4.7988377,0.0174954081665012,34.130415951286075,91.72763607521851,2.8793027,50.10152199031016,Point_4541,-0.9827147960662614,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.73146523786494,34.13148922012122]}"
000000000000000011be_0,439.0,18.600822,0.031136803450835197,27.671118734711627,92.79680550273426,11.160493,86.20695082524611,Point_4542,12.7443325943417,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.80046042596717,27.67260232730186]}"
000000000000000011bf_0,477.0,33.831722,0.03742477668321948,14.79760901946808,75.89406025007122,20.299034,56.63376087863868,Point_4543,28.85500628683303,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.89416677883777,14.799744305869117]}"
000000000000000011c0_0,362.0,27.194439,0.03327653891856077,29.570798067352875,68.8099518017371,16.316664,13.998368883312887,Point_4544,29.985882616043114,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.80645918713475,29.56804757679405]}"
000000000000000011c1_0,1004.0,57.751446,0.051698295979652226,27.930347518710334,82.55687728489416,34.650867,43.397295500483935,Point_4545,27.463428460227135,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.55966618700462,27.93311375969652]}"
000000000000000011c2_0,476.0,22.70086,0.03583100632902307,15.749776338094811,79.03208799330129,13.620516,54.491436818383185,Point_4546,30.798396179411156,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.0292871204149,15.75195850703581]}"
000000000000000011c3_0,239.0,3.0343957,0.02174398031206787,29.33549174524858,93.69416376975678,1.8206373,76.31844941135769,Point_4547,0.3788845962948244,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.6897925572455,29.334485602922975]}"
000000000000000011c5_0,508.0,35.587162,0.045490801628138955,23.490909389335737,92.11263465785119,21.352297,74.17243288444774,Point_4549,28.2257914702098,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.10875765719514,23.48645310330489]}"
000000000000000011c7_0,147.0,3.9653127,0.01943954356185253,30.97704280782129,86.18954652233512,2.3791876,33.69470923304582,Point_4551,2.5872348838382777,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.1888599348475,30.9784025728617]}"
000000000000000011c9_0,315.0,4.4864793,0.02545754687172157,28.59987330648264,93.06627356969479,2.6918876,87.17447441913208,Point_4553,0.8596144411299065,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.06995501120304,28.597867069944968]}"
000000000000000011ca_0,809.0,60.98222,0.051089549704787275,28.3657483515065,79.92602093860835,36.589333,35.434061361479934,Point_4554,31.185969421598656,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.92760240453443,28.364305096073892]}"
000000000000000011cb_0,1101.0,64.61092,0.05027147992550645,25.01255585402123,85.41328142941201,38.766556,40.443122143483876,Point_4555,31.41519034173757,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.4163087905047,25.013589086308077]}"
000000000000000011cc_0,285.0,5.503308,0.01619615107355187,32.66663082493182,77.75515543912688,3.3019848,74.993705180508,Point_4556,-12.318442063861426,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.75367941696518,32.6672353070064]}"
000000000000000011cd_0,329.0,2.3694112,0.016455315697374455,36.25569616343666,76.80220115941431,1.4216467,55.69075850537646,Point_4557,-4.015806023279822,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.80146521579849,36.25151329064329]}"
000000000000000011ce_0,439.0,57.15915,0.03680175897160327,27.06834080177595,92.41180373583802,34.29549,81.15039749619052,Point_4558,15.241002787484092,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.41418485379577,27.07073108694178]}"
000000000000000011cf_0,261.0,3.578041,0.016250274325112814,33.07603881900029,91.26278424892186,2.1468246,60.82525508883057,Point_4559,-4.936175489425636,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.26434129012279,33.08046033770138]}"
000000000000000011d1_0,899.0,75.45752,0.052179582498080745,25.74619639288926,82.73612292174664,45.27451,31.646251860586226,Point_4561,32.878094530105614,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.73932924382854,25.750207619286083]}"
000000000000000011d4_0,67.0,4.3327107,0.02170312178615265,29.307888350499812,85.42151406970623,2.5996265,54.10322940172988,Point_4564,2.2843174033695277,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.4252919433459,29.30753614439939]}"
000000000000000011d7_0,695.0,49.03561,0.03829272196868952,27.990860056098434,69.39477625127569,29.421366,20.18266784374098,Point_4567,34.53512103292678,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.39036412181244,27.987012676743692]}"
000000000000000011d9_0,276.0,3.8779151,0.0177758771700743,33.15938237388329,93.09391808410906,2.326749,56.85774669324096,Point_4569,-1.806713141335365,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.09690446972661,33.161308713272135]}"
000000000000000011da_0,988.0,35.919228,0.04872262317557196,22.097882705272617,87.32063059507644,21.551537,62.86816561172145,Point_4570,31.176637824376428,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.3207371928381,22.094064412919632]}"
000000000000000011de_0,453.0,27.959118,0.04196276900033506,27.42183686094159,96.29115261911788,16.77547,75.97980467216196,Point_4574,22.393733093473656,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.2949068811921,27.421074047748395]}"
000000000000000011df_0,196.0,3.9410706,0.01923028308058636,35.97719234615707,70.92896597659534,2.3646424,71.08905516678247,Point_4575,-2.618921528922158,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.92648325765683,35.97303555256624]}"
000000000000000011e0_0,778.0,41.831875,0.023583026459830698,36.69164617182574,95.9068535879122,25.099125,22.115786414747745,Point_4576,15.606823778152489,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.90863130902072,36.69168777986186]}"
000000000000000011e1_0,1079.0,56.385662,0.050754443482783816,23.92952306696153,90.31394051778355,33.831398,70.1507151494176,Point_4577,29.674857632319174,"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.3121270889561,23.926627592523456]}"
000000000000000011e2_0,459.0,11.4472885,0.03657785070908036,11.632842791744793,92.7124204090791,6.8683734,75.61912101917795,Point_4578,29.363829257753196,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.71062889755522,11.628691352927206]}"
000000000000000011e4_0,160.0,4.9459667,0.01904147932229977,32.807219735228614,95.56466344106965,2.96758,61.42590632499545,Point_4580,-0.4301397906409079,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.5672715010553,32.81096575246553]}"
000000000000000011e5_0,535.0,34.69815,0.03916936043410432,21.60334464125489,73.86629400552377,20.81889,37.12441168348203,Point_4581,32.398358201980614,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.86397423672766,21.599991006653894]}"
000000000000000011e6_0,503.0,25.904812,0.03686670746669208,16.272256871114795,78.7977701215126,15.542888,51.614283196144825,Point_4582,29.79122454855178,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.79572514654383,16.272981371825132]}"
000000000000000011e7_0,263.0,6.519295,0.016262660587560512,35.41086836966317,91.29479570385388,3.9115772,63.016532218605235,Point_4583,-4.85136035813224,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.29129074864638,35.40709692357094]}"
000000000000000011eb_0,545.0,55.242588,0.041628888640153405,29.622283147097384,72.56466525749329,33.145554,21.52684063030204,Point_4587,33.07783886061776,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.56141707475435,29.62194649384122]}"
000000000000000011ed_0,682.0,37.976273,0.044554906369336865,19.42656064362425,80.43313895133078,22.785765,48.43477860762169,Point_4589,31.8808072037167,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.43065896364136,19.426068019084653]}"
000000000000000011ee_0,436.0,8.385122,0.015950742652408617,35.27649798844857,85.26120090342226,5.0310736,55.3761467326861,Point_4590,-5.022594488991615,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.26359519220439,35.272349630953016]}"
000000000000000011f0_0,701.0,19.93753,0.02829334597609745,10.088015503502017,77.19475578812344,11.962519,80.09702220876649,Point_4592,21.33125682936776,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.19672394081108,10.083589064241629]}"
000000000000000011f1_0,274.0,11.2605915,0.025009628712173586,35.68810469357793,74.57324035907608,6.756355,56.359376264594886,Point_4593,5.490528069602135,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.57364331118208,35.68557466164799]}"
000000000000000011f2_0,311.0,59.752586,0.03833383183714342,27.495064854087843,71.66756808393254,35.85155,12.999180173810215,Point_4594,36.11428363058303,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.66310179063483,27.492939270477958]}"
000000000000000011f4_0,1079.0,50.099895,0.05008251844487163,23.631367389891672,90.04293092833336,30.059937,71.56870100693044,Point_4596,29.96060049798757,"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.04263250372024,23.630183548764013]}"
000000000000000011f8_0,644.0,26.819115,0.0268920639263218,30.878069006027957,77.45990524271352,16.091469,52.29342233738786,Point_4600,16.78139110671151,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45723537320575,30.87958789160855]}"
000000000000000011f9_0,630.0,45.98439,0.0428450318016496,20.9580832282526,77.06049729291135,27.590633,29.19144532752174,Point_4601,33.78107914924624,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.06197664819315,20.962187154929037]}"
000000000000000011fc_0,352.0,25.437975,0.03772222373938112,25.02034408527038,72.70586306788333,15.262785,22.076749430862346,Point_4604,33.60593198670284,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.70514752021347,25.022572239149273]}"
000000000000000011fe_0,1004.0,66.40013,0.0507434315244178,24.07512933830473,87.89469066754896,39.84008,53.143928771662274,Point_4606,30.618149190478903,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.89565897467459,24.079341190823776]}"
000000000000000011ff_0,256.0,2.4774125,0.019157960313694763,30.496496688131064,92.99299080505666,1.4864475,85.43061886338663,Point_4607,-5.62229541672599,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.98910663563227,30.49331231943716]}"
00000000000000001201_0,841.0,69.350266,0.04835028957816426,26.46291409609668,80.87137598393511,41.610157,28.849231852941543,Point_4609,32.91467493375143,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.87083345285993,26.459876693740508]}"
00000000000000001202_0,606.0,32.535328,0.04600579133927322,27.043286333856933,95.55180082936091,19.521196,78.57518187436445,Point_4610,22.2327359146542,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.54930519537291,27.043781628418195]}"
00000000000000001203_0,689.0,23.701696,0.03680501836622353,24.007420680726224,69.51905535223747,14.221018,37.53384958519605,Point_4611,33.30292295349972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.51612826158917,24.007475968094212]}"
00000000000000001205_0,394.0,50.99446,0.04270552500345015,29.266946031510315,74.26067939425238,30.596678,21.287553558177205,Point_4613,32.979789272944174,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.25923296174025,29.262620380193415]}"
00000000000000001209_0,195.0,39.101818,0.0376915893637598,34.085886513396616,72.5066526852273,23.46109,47.24650923127556,Point_4617,27.032649109098656,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.50751815770718,34.08657345591524]}"
0000000000000000120d_0,63.0,3.9460297,0.018695487023195408,29.123071955915126,86.25438775631828,2.3676178,47.46553488519898,Point_4621,0.2819370322757777,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.25174200473586,29.11888993473429]}"
0000000000000000120e_0,234.0,43.861866,0.0432491628473688,28.971636737545932,74.24068024055744,26.31712,16.307738200978324,Point_4622,34.34585779507955,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.24126665605786,28.975159489275168]}"
0000000000000000120f_0,523.0,54.646873,0.040955342533075506,29.82786488970519,73.2474639900913,32.788124,23.048577557295722,Point_4623,32.771771287918114,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.2441366906852,29.828559009188712]}"
00000000000000001211_0,599.0,24.593613,0.03065700143000423,8.169044056771412,79.81134505787723,14.756167,82.16749395095663,Point_4625,28.57039935323928,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.81082141759889,8.170177509067049]}"
00000000000000001213_0,474.0,72.35049,0.0450655292419593,28.095977166349197,76.76634496194846,43.410294,19.965873567951398,Point_4627,33.22479456265768,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.76553260443372,28.094810510838037]}"
00000000000000001217_0,499.0,17.215559,0.03176538740112068,8.581279514303525,80.69426140384407,10.329335,76.51015627135132,Point_4631,28.4117045561473,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69117039603603,8.583402539762028]}"
0000000000000000121b_0,1187.0,59.46164,0.05211684023775391,25.007107637109733,86.84374281331517,35.676983,48.672162887683626,Point_4635,30.079629225201074,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.84463009225475,25.00460593346688]}"
0000000000000000121c_0,199.0,3.5937564,0.018657133168558125,32.47150114434403,88.85608835588584,2.1562538,40.77291563589226,Point_4636,0.8804274294111565,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.85685632868247,32.4696059445001]}"
0000000000000000121e_0,665.0,25.569101,0.03443385374180695,11.839014719443446,76.2870549290673,15.341461,79.94885449775506,Point_4638,24.77725088861257,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.28942550385037,11.835303868274696]}"
0000000000000000121f_0,333.0,5.127899,0.017781928431153435,33.93031328556976,92.62115447280128,3.0767395,48.213241630731396,Point_4639,0.5414890342289027,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.62079736914326,33.93385985761493]}"
00000000000000001220_0,1200.0,72.593376,0.05158666039360903,24.75367979441297,90.87687848451608,43.556026,74.02344501461816,Point_4640,28.43256840705874,"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.8780657179514,24.753077653913415]}"
00000000000000001222_0,123.0,5.3679533,0.01771723806243118,32.42462660346018,83.1078447095488,3.220772,29.130353420926618,Point_4642,3.1365953710344456,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.10763851031753,32.42469018029413]}"
00000000000000001223_0,560.0,46.9364,0.043088816302014984,21.289805030665917,77.94826510996452,28.16184,30.721258929120804,Point_4643,33.109661912918114,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.95130877947147,21.285580657212062]}"
00000000000000001224_0,860.0,56.71031,0.04943805788020593,25.083399554181977,81.59981254678897,34.026188,26.625652774774807,Point_4644,33.80831778314382,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.59846883299674,25.08545430903764]}"
00000000000000001227_0,762.0,42.63082,0.045652192371360575,25.67842572065702,92.20543777626152,25.578493,78.41285528711487,Point_4647,22.763128031624717,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.20757233844829,25.678342396556523]}"
00000000000000001229_0,672.0,33.164974,0.037437707166511444,26.31077821724235,68.66931728340681,19.898985,22.22852322669681,Point_4649,34.96295713318722,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.67171189451682,26.30716309544019]}"
0000000000000000122a_0,383.0,48.940918,0.043905753221129155,26.905954597498926,77.2520528712537,29.364552,22.184809751317218,Point_4650,33.11673520935909,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.25062285785826,26.909034335800268]}"
0000000000000000122b_0,317.0,38.69655,0.04053227404395995,28.522202390940908,73.92455696519487,23.21793,13.246811780269985,Point_4651,35.27512143982784,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.92685630661603,28.526001847215408]}"
0000000000000000122c_0,715.0,30.766224,0.037280826533678944,24.820077545987097,68.32569753973969,18.459734,42.72912579297867,Point_4652,32.33661435974972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.3213689337102,24.815959723801782]}"
0000000000000000122d_0,1331.0,73.060616,0.05443503078945067,26.40948900909347,84.74150831017884,43.83637,42.05086381298007,Point_4653,30.90076909065249,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.74257232741506,26.405977776693337]}"
00000000000000001230_0,527.0,54.223995,0.04584477470207922,23.968036227992638,82.00250157717917,32.534397,26.901688694250304,Point_4656,32.04156702359518,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.00271071085052,23.97154335672943]}"
00000000000000001231_0,394.0,54.76406,0.04443768055928582,29.91383338787561,74.1796055099094,32.858437,23.8439222523061,Point_4657,32.65223054356045,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.17838458616949,29.90940738475947]}"
00000000000000001232_0,257.0,18.303917,0.03127376701197275,33.09350092199233,75.66523810803777,10.98235,54.165192362353196,Point_4658,17.753521776199364,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.66958795780789,33.08944349054258]}"
00000000000000001233_0,331.0,3.9495714,0.018485328809096993,36.597812566977325,71.54501489406053,2.3697429,68.99543039383407,Point_4659,-2.632257710562783,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.54632080369929,36.6018562514499]}"
00000000000000001234_0,289.0,45.726234,0.03969474501175362,26.88961243635029,75.64466386517043,27.43574,17.360044367901832,Point_4660,33.1680522123973,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.64263849928432,26.89106803011788]}"
00000000000000001235_0,651.0,44.613754,0.04159928289065874,19.070984554478933,77.51927476657961,26.768251,32.24188978286758,Point_4661,33.30670374234518,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.52011744309411,19.066741905436846]}"
00000000000000001236_0,262.0,5.937611,0.01876775911471129,33.06312998817445,96.33878351541544,3.5625668,71.97402002952667,Point_4662,-2.0210618284013435,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.33982264539809,33.06249403201899]}"
00000000000000001239_0,444.0,42.014057,0.044860761664138916,24.44518038262278,79.2134794258452,25.208435,22.2598964169763,Point_4665,33.32936813036605,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.21793333008,24.44765045731278]}"
0000000000000000123c_0,649.0,31.837673,0.04578662276161791,21.170519393837957,95.87471600330807,19.102604,46.42374764201399,Point_4668,32.076458787918114,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.87269869765593,21.168799670276524]}"
0000000000000000123f_0,475.0,31.251291,0.03927273692513425,27.46623003621197,93.13951036765705,18.750774,88.83087768185284,Point_4671,18.140501621034446,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.14182023393259,27.465989811954373]}"
00000000000000001242_0,652.0,49.70559,0.04760166990764109,23.008295065054288,95.776809975623,29.823355,54.877494637976575,Point_4674,30.49965960714553,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.77388401640279,23.010346002721544]}"
00000000000000001243_0,561.0,28.022217,0.03563272255097462,13.584177326990865,78.73071098343124,16.81333,54.488468643251274,Point_4675,29.526247199376428,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.73284307665547,13.587018672307764]}"
00000000000000001247_0,254.0,35.726883,0.03483153567915821,33.79962852809851,73.034345031939,21.43613,41.135557894112544,Point_4679,24.95693499777053,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.0375241753377,33.799112564996996]}"
00000000000000001248_0,555.0,35.008545,0.04642415930937915,25.59636463956983,95.28249182107078,21.005127,65.27160738826765,Point_4680,27.14955516921151,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.27981061013705,25.597494020985767]}"
00000000000000001249_0,638.0,25.428795,0.03628812342295303,9.385592806860727,77.73456147157282,15.257277,65.24790476821374,Point_4681,29.716375101937217,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.73571311128279,9.382903142628402]}"
0000000000000000124a_0,496.0,52.78208,0.04357789540671988,32.04065215761264,75.78783827343644,31.669249,31.2310365706579,Point_4682,29.706884135140342,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.78636894474343,32.038414608122736]}"
0000000000000000124b_0,173.0,3.9836388,0.02498708781601281,29.42683745142028,90.09450548917752,2.3901832,49.751712826703,Point_4683,5.9951735231611565,"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.0965314207674,29.424317131334927]}"
0000000000000000124c_0,621.0,31.050657,0.03733841451119739,26.220505177440952,69.0351499484395,18.630394,23.34372945895219,Point_4684,34.804676018820885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.03103800816463,26.217331567028236]}"
0000000000000000124f_0,738.0,42.032116,0.04740041792241575,27.497445068706778,86.77151188461733,25.219269,71.82369549000083,Point_4687,15.498398213916403,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.77276486952518,27.50192242331915]}"
00000000000000001250_0,99.0,4.3932915,0.023484013664721658,28.210898740118736,87.35031413389149,2.635975,82.67792745934251,Point_4688,-0.6235229015350114,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.34768665136167,28.211591497773576]}"
00000000000000001253_0,592.0,38.033016,0.04237696359400206,30.432851579186377,78.54252475298142,22.819809,43.32606802150293,Point_4691,22.646608527501428,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.54419686699036,30.43043024954879]}"
00000000000000001254_0,574.0,47.660126,0.046507575621228654,23.921297190630934,80.7524277525413,28.596075,25.071395982038027,Point_4692,33.000164842605614,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.75405246592439,23.91764443968226]}"
00000000000000001256_0,329.0,3.090338,0.018231702657228666,36.489779983836826,76.40397779457034,1.8542027,60.627470548611754,Point_4694,-3.7169338173335973,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.4062064907859,36.49405841735556]}"
00000000000000001258_0,209.0,4.2528014,0.017417571746526094,32.00843982346706,85.68444551128638,2.5516808,34.02812855820942,Point_4696,0.5351515505049065,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.68580337574056,32.01146514959915]}"
