AOD,AQI,CO,Latitude,Longitude,PM25,humidity,name,temperature
327.0,21.440325,0.0283975836953066,31.427345745171944,69.37995904690605,12.864195,22.502552092487957,Point_726,25.26386045349972
1222.0,66.876595,0.0521930638559823,25.21592461036432,89.54305849278099,40.125957,66.97581877431568,Point_727,28.800691779454556
1212.0,69.86605,0.0512524926503261,26.5325656840856,88.35736376294956,41.919632,53.13950297060119,Point_728,28.921320984098656
602.0,24.32632,0.0408350471847248,18.20574925957451,96.47021599240306,14.595792,64.82200329595807,Point_729,30.500307257970174
494.0,27.782106,0.0364133577034628,24.980743453673668,70.16986834841151,16.669264,24.601102846695927,Point_731,34.526416741477135
156.0,4.0270505,0.0208481814809789,29.73293616945681,88.71419697144307,2.4162302,48.989974106827205,Point_734,0.9757033083174064
735.0,40.486332,0.0500858329122677,23.1771793322781,96.4214028034169,24.2918,56.88023948380893,Point_735,30.71595463752749
630.0,44.361774,0.0411418945029832,20.052497873586816,77.06657829606459,26.617065,28.911090161896247,Point_736,32.755837721294824
542.0,40.27211,0.0410381052856418,22.46766809336401,77.59428363341662,24.163267,27.92108395959796,Point_737,33.07882559564382
259.0,3.0172005,0.0194554777526277,32.07529101099725,93.58897184357907,1.8103203,81.12333465793682,Point_740,-4.0161179807450935
407.0,23.381042,0.0368589715158343,22.807010695120148,71.06071142096168,14.0286255,35.60010908602072,Point_742,32.97492680549624
147.0,3.741266,0.0193072027944529,30.23434421643293,86.51266791832484,2.2447596,41.683158225737,Point_743,2.767600552241049
533.0,66.55624,0.040851677734921,30.64371236281571,73.18692762871511,39.933743,23.423476518164417,Point_744,32.7434679296282
156.0,4.2651405,0.0193094309905679,29.55188406302165,88.0209154375165,2.5590844,49.186359056397386,Point_747,-2.36844002935618
610.0,42.49156,0.0372387303904626,19.405528406505592,74.61423264386158,25.494938,31.26170732386062,Point_750,32.069741529888574
489.0,30.54449,0.0389710923759778,22.78806254377118,72.33946962508628,18.326694,27.77608351705563,Point_751,34.47290247281393
519.0,40.429726,0.0443507360480506,23.268040291925985,79.18848261659224,24.257835,27.226980329556397,Point_755,32.3817973295848
743.0,45.106762,0.0451855590120701,18.94185326702467,79.4050531329741,27.064056,43.47459870685409,Point_756,33.01382993592159
558.0,39.900364,0.0423542694974176,30.15098484256459,79.0075356574773,23.940218,41.135532510709794,Point_757,20.937352885140346
277.0,42.2159,0.0380502253022927,27.785771017527964,72.45202996009478,25.32954,12.18873666288927,Point_758,35.83829282654659
346.0,6.2925615,0.0254577104738354,27.95749604548981,91.04699155351956,3.7755368,88.37266178961562,Point_759,0.3151062488556135
386.0,25.690475,0.0376456902471124,21.153958708386064,71.56639742112993,15.414285,31.605447503291774,Point_761,33.43087298605178
180.0,4.3941126,0.0175368217483641,32.96172073487664,94.8151866824603,2.6364677,69.80844241678946,Point_762,-4.165772793028054
173.0,3.7059104,0.0200272475882129,29.84658420306803,90.40098060717976,2.2235463,56.09578909894507,Point_763,1.083135355843467
160.0,4.2032847,0.0198548125674877,32.48791754657863,95.77126988718364,2.5219707,55.22798816230752,Point_764,1.99861522780526
1212.0,64.789185,0.0497347517763693,26.977778506279005,88.76741829211218,38.87351,60.72814375989044,Point_765,23.57960888014901
414.0,16.804356,0.0297933704759728,28.547594811670827,95.98891954653917,10.082614,82.6186671457414,Point_774,10.894411261876428
195.0,3.6209517,0.017953594499202,33.148294557413394,87.58071179185896,2.172571,49.18974028060129,Point_775,-0.6395954926808258
494.0,26.590704,0.0363133245978568,24.357384997140443,70.40857615611206,15.954422,25.710629774084985,Point_776,34.9856656021542
716.0,33.896214,0.0374236527664276,11.199875298428434,77.78602424745193,20.337729,58.65706365176403,Point_777,30.793872796164635
496.0,35.10969,0.03962559211266,21.884492839723265,74.7827782620104,21.065815,24.12990588596469,Point_779,33.7122179296282
591.0,14.1235,0.0193115753368457,36.07618541699057,79.95207278797454,8.4741,57.89024487078558,Point_782,-0.0637118392520506
971.0,28.37768,0.0243655798884366,36.545156314874085,94.97832210660684,17.026608,22.986507739984415,Point_784,13.368684943517051
647.0,32.44915,0.0455316583347046,20.3237981522954,84.86422718146446,19.46949,57.00685437678863,Point_792,31.581985860400778
489.0,38.9979,0.0382411464682854,31.68735586811048,71.49449325923506,23.398739,20.378617508096795,Point_794,33.1250698990292
429.0,35.795437,0.0367843924260846,25.058091632877964,94.37060122156343,21.477262,66.28245558606059,Point_795,19.98211878140768
382.0,10.681288,0.0228786774875021,33.659559905514314,68.14543583179567,6.4087725,52.86371721527741,Point_796,8.355074103673303
483.0,18.059612,0.0390473997418612,16.532958530233934,95.19377627276708,10.835767,64.2792094604548,Point_798,31.1238491959042
372.0,23.73887,0.0350917756966989,23.313345817347336,69.1844046863227,14.243322,49.10058262662736,Point_802,31.13784659173757
666.0,30.320686,0.0373267400704322,25.527403947977263,68.6470181500484,18.192411,28.0258728137472,Point_803,34.06158994568722
464.0,21.209635,0.0403427785975562,17.63102393859422,95.98436761796208,12.7257805,58.22953386762274,Point_805,31.373506720860803
311.0,71.79664,0.0374043082005871,27.548530220093284,71.24029701155605,43.077984,13.360229584405625,Point_806,36.34800419807437
217.0,4.5355663,0.0228627968180848,28.353980644125382,92.63508216709783,2.7213397,65.62928690813999,Point_807,1.6580119291941742
436.0,7.196161,0.0156257821487517,35.266487618726835,85.75031602792373,4.3176966,55.18103891492665,Point_808,-4.553339253531533
333.0,4.3842278,0.0171330328064309,33.48417593287104,92.94780267161052,2.6305368,54.494839821977024,Point_809,-0.6698350217607185
696.0,7.5671387,0.0210171024493594,28.65250021391956,85.54150510781412,4.540283,70.32054671920876,Point_810,-2.6352552149030544
407.0,25.475468,0.0362351188594063,22.09099266951398,71.43941431952818,15.28528,29.319810366345965,Point_811,33.4854112890032
359.0,26.718105,0.0375492053435753,24.61470693103624,71.90825328589796,16.030863,23.69914335070556,Point_812,34.26620013448928
383.0,43.754417,0.0426210501565741,26.50216049411125,77.32054607602268,26.25265,20.13984135464635,Point_813,33.49597715271847
597.0,30.6992,0.0436896704783004,20.60362004574661,94.681343699547,18.41952,42.5423680707309,Point_814,33.432843065261864
1234.0,58.93077,0.0477889854739977,24.405835302702865,91.31014220626231,35.358463,73.7479100221386,Point_815,28.58298276795284
695.0,33.150444,0.0411320763747895,17.18627854447914,79.00061286815021,19.890266,51.33398242313423,Point_817,31.61759309238857
638.0,21.11408,0.0338864527287355,9.006312129808606,77.12150577718839,12.668448,88.26480735619519,Point_818,26.04133644633828
616.0,57.260838,0.0480015934464347,22.03472061479055,82.13735648136904,34.356503,29.9539183230996,Point_819,33.36987512906393
117.0,2.7265673,0.0199664478606352,28.465398179793787,90.1924634562172,1.6359403,62.04295781137961,Point_820,-1.556974236170447
234.0,36.678234,0.0414147088833031,28.270017424204525,74.16490023253485,22.00694,13.248498052361317,Point_821,35.07684873474972
450.0,39.43541,0.0396839405599478,22.478106481363067,73.68608150820155,23.661245,29.037429541466537,Point_822,33.88563237190249
238.0,3.6524184,0.0196205515339387,36.20875073375211,74.94809167522013,2.191451,74.24939927427381,Point_824,-9.583958556916969
209.0,4.479123,0.0174246717011332,32.37631348486755,85.07334506863216,2.687474,35.03527923650003,Point_825,-0.1411586708492223
377.0,7.9301367,0.0157637442214521,36.17292847637671,91.36412028104247,4.758082,60.4037521210567,Point_827,-5.958351596196451
1061.0,56.2813,0.0508951926804684,23.349739198558268,87.22087554868352,33.76878,51.662250223104536,Point_828,30.837774027718467
338.0,17.741407,0.0408212052082627,17.30889281549998,94.84329766086192,10.644844,67.53479451535578,Point_829,29.93313128683303
827.0,64.45816,0.0490103749005665,23.26742707705629,86.73381988537234,38.674896,46.47417862293248,Point_830,30.904780456754903
117.0,4.546405,0.0203799793146846,28.25014379384864,90.0085500904595,2.7278428,83.78843023497572,Point_832,-5.681296067767676
249.0,5.031372,0.0174135798090005,33.267485555604225,95.3116764373436,3.0188231,68.49108885629153,Point_833,-4.506315056482947
145.0,3.561515,0.0182173424929225,30.82871929465037,88.70389578332744,2.136909,42.7027796024187,Point_836,1.192690070470178
971.0,18.927103,0.0207603669925675,36.282979587966665,94.35845623051192,11.356262,28.802261032656457,Point_837,8.97805655267507
620.0,44.18017,0.0393365383090736,19.026398392535995,75.40002024006117,26.5081,28.17634562984456,Point_840,32.49001266161605
271.0,4.6334915,0.0199095165813832,34.24600981088207,76.49907424571319,2.7800949,61.544389739310354,Point_841,-6.589895921283301
899.0,71.84283,0.0507832429105132,25.21394524643231,82.83408313099852,43.105698,32.21248795792354,Point_843,32.98084382481045
812.0,25.405396,0.0411835469183752,29.990280161922385,80.13129279520012,15.2432375,55.94826224503833,Point_844,17.53089265293545
693.0,50.77693,0.0467323463553234,20.75068960740593,81.33655372550434,30.466158,35.617297294113,Point_846,32.68496234152053
639.0,51.463776,0.0398272029968991,28.863279971266813,70.25834395378408,30.878265,19.05308241721834,Point_847,34.60943811734518
315.0,6.0458956,0.0163648654360038,34.91517291239471,85.8807079078021,3.6275375,58.15915430552921,Point_848,-5.590380811691261
413.0,8.507219,0.0216043775276042,32.87785967752578,76.46303717201341,5.1043315,59.39292895380903,Point_849,-1.5017781098683258
1212.0,60.486393,0.0550660654866187,26.762907541060315,88.36093514124494,36.291836,56.53611004602324,Point_850,27.37843022346499
251.0,4.8956738,0.0233465817220671,29.71136219695181,94.62622043044064,2.9374042,76.51497714117926,Point_852,-1.2576747841304723
444.0,41.56675,0.0444946354534934,24.04412667964258,79.36780508493514,24.94005,24.214040507805365,Point_853,33.222281948725424
1101.0,68.62487,0.0532644101284267,25.24309300126849,85.6309600067762,41.174923,43.83045712938459,Point_854,31.11098434130355
277.0,50.41606,0.0373574253100956,27.24942212349991,72.06019031046011,30.249638,13.24402913607006,Point_855,35.52766118049624
519.0,56.013622,0.0447093564290274,23.316657159376007,84.843017721907,33.608173,36.13406305308857,Point_857,29.40519074863857
832.0,53.630608,0.0489463256813412,25.991670564336708,91.7240447805154,32.178364,63.700387666573576,Point_858,26.395201328065696
612.0,29.49364,0.0440001370211565,19.35440473420176,96.28268394902663,17.696184,56.13159892432553,Point_859,31.395496331320885
488.0,21.332487,0.0402862749151957,14.43701736584237,79.59324524195516,12.799492,57.173608775601046,Point_861,32.31873444981045
270.0,3.3833683,0.016000507984741,33.001793237060966,91.97664344692376,2.030021,63.28778369183931,Point_863,-5.151243034998572
496.0,52.78208,0.043362664291634,32.035104451682805,75.40350067661248,31.669249,30.73393770298168,Point_864,30.12423575189382
652.0,50.081806,0.047475003211415,23.102088535940364,95.31194738724136,30.049084,48.96660101687166,Point_865,31.364432827631678
701.0,26.954498,0.0350897775673184,10.610014670394897,77.66446190431992,16.172699,60.37696169516019,Point_866,29.40302739143374
489.0,30.54449,0.0384549848932039,22.80552733269504,72.35876498988272,18.326694,28.6679431132814,Point_867,34.226239061355614
1232.0,63.527325,0.0249446973002115,36.45069417840424,81.81573067185143,38.116394,21.401450390951982,Point_868,16.087743510140342
277.0,29.45375,0.0395044171517033,24.0866704687113,72.76335646313231,17.67225,27.02100487698544,Point_869,32.77996356222366
406.0,10.033587,0.0176195526335679,35.306865670050044,95.22788361800846,6.0201526,62.78617826411822,Point_870,-1.570201910866615
540.0,40.618587,0.039535214091707,25.72951249722586,96.98038968598551,24.371153,56.37235409771591,Point_871,21.591924418343467
762.0,69.23966,0.0481566813814931,29.29453969998564,78.26690728090851,41.543797,34.668216390533864,Point_873,30.63324521912472
778.0,29.344374,0.0241572787512822,36.52313876243544,95.00780547433376,17.606625,22.986507739984415,Point_876,13.368684943517051
473.0,39.824234,0.0440910527684753,24.403965098438096,78.80777817695603,23.89454,21.324147380609837,Point_878,33.48320046001015
414.0,85.287445,0.0434997741891684,29.445772198218943,75.99657501646224,51.172466,21.45863526538454,Point_883,32.9956991036733
970.0,73.7126,0.0517009071616831,26.48966326428327,91.6232329282652,44.227562,61.901436440515454,Point_884,28.316082811355614
229.0,33.8119,0.0390524128902662,26.390883129067344,74.19674587438645,20.28714,15.363939043739366,Point_886,33.8378384537167
369.0,7.5728498,0.018365893663736,36.216475915544734,78.61603244383508,4.5437098,58.555376639057656,Point_889,-2.1225429481929723
326.0,23.732325,0.0258660717740504,31.107286546915283,68.19586569561662,14.239395,25.10893540041869,Point_890,19.003101311789635
503.0,31.43623,0.0400771392034147,16.319622122363562,78.59164804939694,18.861738,48.677720114248274,Point_891,30.860062032275778
525.0,51.85855,0.0460352984654162,24.489731694520515,80.70799171180019,31.115131,24.759880602545213,Point_892,32.82437342007955
272.0,33.780407,0.0305544704328367,30.707878272569808,69.84579247421941,20.268244,18.327849077907693,Point_893,27.20337800449795
680.0,22.170927,0.0376462219297403,10.534794001115635,79.21343261834511,13.302556,73.03493253920023,Point_895,29.871997796164635
203.0,3.867141,0.0190262342992868,32.13181911409684,89.9730354471847,2.3202846,43.34654876469217,Point_896,1.6927748415205317
223.0,5.731839,0.0175067662108471,34.03257426249779,92.39689778023966,3.4391034,47.64564250918568,Point_897,-0.0801947222815329
198.0,4.8633323,0.0194035926701069,32.2612101708046,84.65000334427104,2.9179993,30.206611710278647,Point_898,3.1497586197323244
725.0,54.949055,0.0458807208303517,24.438824334541756,95.9120304899991,32.969433,57.0754614808337,Point_901,29.62358810106917
541.0,39.44175,0.0389485091667359,20.25935061976312,74.3632613396254,23.66505,28.61991355219928,Point_903,31.488934373855614
555.0,35.008545,0.0448985898758795,25.59755614556508,95.24016290737784,21.005127,67.87208294039809,Point_904,24.923494513829556
691.0,53.536034,0.0426767555953554,21.88077725847934,80.49053704668974,32.12162,35.18344698117296,Point_906,30.22856517897713
666.0,32.049706,0.0371124415862979,25.885848834872583,68.88199277262709,19.229824,24.75404375925721,Point_908,34.637866936789635
243.0,8.113753,0.0248303473946875,29.38546315999517,95.53211052042803,4.868252,75.99641331018454,Point_910,8.941628736919824
317.0,36.963425,0.0402137842566543,28.76167639267996,73.20763873815594,22.178055,13.499172571986332,Point_911,35.39101363817855
693.0,42.480053,0.0441422568757169,20.08802056386771,81.04182993779821,25.488031,39.3278692693645,Point_912,32.13737526469765
585.0,44.17747,0.0399425467684671,20.17204925523055,75.45888639535141,26.506483,27.636733416938107,Point_914,32.614246331320885
468.0,30.673761,0.0369430594290379,22.95088357668877,93.35067031780478,18.404257,64.61285553213756,Point_915,23.453615363438928
417.0,35.34875,0.038774597459416,22.393639184846684,74.27891906747959,21.209251,27.40374136080576,Point_917,33.405190748638574
683.0,50.904243,0.039897122129481,18.69205335163313,74.2936608975294,30.542545,36.65857995839766,Point_921,31.15101323127749
67.0,4.0942445,0.0186701803936441,29.94306489986835,85.9214982505695,2.4565468,50.589859732377775,Point_925,-3.0882140636443864
123.0,5.5118074,0.0170801053148809,32.83539337879189,83.67868920235512,3.3070846,30.66999664901056,Point_926,2.65236278639901
1043.0,66.25688,0.0497707669065028,26.809709432132564,82.48736828725183,39.75413,34.62082436094417,Point_927,32.09930967224972
360.0,19.347721,0.0347781650096105,18.689603319946407,94.65170620341708,11.608632,64.3853724530232,Point_929,27.40090811517507
630.0,44.361774,0.0414016814754345,20.119634914493133,77.10404594395243,26.617065,28.911090161896247,Point_931,32.755837721294824
271.0,5.425516,0.018257301642698,34.87876300029063,76.50689814446817,3.2553096,74.94739087104432,Point_932,-8.645492166942972
372.0,23.951262,0.0359094702665923,23.795810556059028,69.05107046529402,14.370757,47.29748875598229,Point_933,31.976900275548303
1043.0,65.8979,0.0507225517565251,26.677266658152497,82.12138336941271,39.538742,34.55064008722373,Point_935,32.06371600362991
1212.0,60.486393,0.0548874081909579,26.793496780872296,88.58059766647041,36.291836,52.478190223869305,Point_936,28.289969937006678
680.0,23.35515,0.0374120787993631,10.672153883349909,79.47466519169667,14.01309,73.51260984099736,Point_937,29.942998637093467
892.0,20.67722,0.0312968697069361,28.425463205902897,84.98731615116135,12.406331,82.78435715997249,Point_938,3.4016066286299065
198.0,5.0786314,0.0179244423009167,32.38192469206501,84.49278453733533,3.047179,31.850560428068835,Point_939,1.9901415136125704
547.0,22.008595,0.0401349729645894,17.88893246789315,96.357176031572,13.205156,61.553671551788206,Point_940,30.81799185540945
555.0,35.008545,0.0367959123046961,25.649390975392887,95.06139368686266,21.005127,75.04357272894232,Point_942,17.26692577468026
471.0,32.06131,0.0391680364717563,18.57594298540171,81.29658702149848,19.236786,63.8394688052532,Point_944,28.73318350580007
542.0,40.27211,0.0411871139364809,22.61846637258744,77.50460405329756,24.163267,28.422563445471937,Point_945,33.512382046381674
1101.0,54.980717,0.0522983058038001,27.00323797722622,86.80414187932229,32.98843,59.32347457445382,Point_947,22.846847920947653
145.0,4.395979,0.0170558361684321,33.23333334258852,85.41573567404492,2.6375873,41.86651746373187,Point_948,-0.997705708609658
469.0,60.257465,0.046376897233123,31.878407634684702,74.72424231423119,36.15448,25.560902960420247,Point_950,31.61208636495803
472.0,36.976135,0.0405718997810942,23.339983930522664,76.71799959767068,22.18568,20.88909661856834,Point_952,33.6482530858782
490.0,36.52276,0.0399328387760766,18.08323026580845,73.27749775738094,21.913654,62.21192596367264,Point_954,30.249483283360803
466.0,35.344475,0.0381897716223061,15.770151581886292,74.11172746402262,21.206686,70.517993866141,Point_955,27.784303840001428
1077.0,58.48238,0.0510209628515786,27.66711048549165,83.91933849962604,35.089428,55.11217824137401,Point_956,26.057107252544824
676.0,12.895006,0.0307510271142764,36.23506702383381,68.58740799221061,7.737004,63.730172194681,Point_958,20.22742924690249
159.0,3.5000293,0.0191036304657502,29.4029838740994,92.98713668031284,2.1000175,77.10935580925718,Point_962,-1.757135640250283
276.0,4.849128,0.0174937235477736,33.28858566704512,93.42376261091484,2.9094768,57.86946047403618,Point_963,-1.5047993501027008
612.0,30.031353,0.0433300135332326,19.90716676046952,96.09031737911442,18.018812,51.17774394100248,Point_964,31.386086744732324
474.0,78.0358,0.0467366808735422,28.668091707759626,76.26057345544888,46.821476,20.640597919553123,Point_965,33.29887428813515
429.0,35.409523,0.0410706226055144,25.947097376978125,94.45301236001508,21.245714,76.58288723279095,Point_966,19.541862026850424
882.0,49.569256,0.0455516050339844,27.57402108488717,85.31014891333531,29.741554,58.17715416461743,Point_968,19.679001241260156
248.0,3.7472408,0.0191909955869809,31.43333752747558,87.08786216498072,2.2483444,35.26233951073033,Point_969,2.665061489741049
558.0,7.5722313,0.0202696391306917,30.642106669362335,79.99338383028694,4.543339,73.63780513334322,Point_970,-5.879748487472511
287.0,3.3359234,0.0148129398159034,33.91864053407076,89.03726283670623,2.001554,63.22786986810121,Point_971,-7.984712002012429
321.0,2.6056376,0.0193075899304008,30.8797125410881,94.90441337897856,1.5633825,78.2399169296814,Point_974,-3.443750630484658
570.0,40.482876,0.0385809027403754,15.966241708702958,76.30912697682933,24.289726,42.6435893548023,Point_975,31.03119443787472
463.0,23.192875,0.0372759178926886,23.75374462803586,70.37178788272743,13.915725,29.24887540220158,Point_977,34.36382586691116
395.0,10.534851,0.0299484632340329,36.94532612440148,70.0668791624514,6.320911,54.46686115665948,Point_978,18.676932827631678
332.0,27.402586,0.0375395726961227,23.656130972150283,72.15850088128472,16.441551,27.333355518265268,Point_979,33.91403067376882
149.0,3.575614,0.0208236649428936,30.858304429286346,89.7811343413699,2.1453683,45.14906924712345,Point_980,3.244783576329553
591.0,10.689673,0.018996341375341,36.34802531006743,79.42400525393577,6.413804,43.471074875806416,Point_981,4.072288052241049
90.0,3.9168007,0.0214503586937168,28.44329688625633,91.82509718601774,2.3500805,73.56329865374754,Point_982,-0.765819586647865
643.0,46.04062,0.0416518979610596,19.65495448689297,76.88371373500094,27.62437,30.274649948999983,Point_983,33.00310809347366
892.0,20.67722,0.0244879107593053,28.70941216044105,84.62908463226768,12.406331,82.36049793372337,Point_984,-2.758329216639197
1101.0,72.65784,0.0553937991706991,26.78721068404329,86.04795155220734,43.5947,44.639829787073936,Point_985,29.76215825080874
415.0,34.721615,0.0373747414001654,15.260410132668998,75.55281724500658,20.83297,51.77084745699317,Point_987,29.036348517735803
315.0,4.559788,0.0170485051092931,34.814194485637444,89.11242771724437,2.735873,63.075094545678446,Point_988,-4.248583936691261
636.0,54.949055,0.0465851016572466,24.447583771310644,96.03368896055154,32.969433,57.28954231437036,Point_991,29.95161137580874
404.0,4.3546476,0.0171326357651859,34.65631337079565,90.71146950656946,2.6127887,61.10132095200613,Point_993,-2.580815246370093
307.0,27.042456,0.0273817318952222,32.64552309121885,69.90031680636734,16.225473,43.93263867584583,Point_995,20.00875384542678
452.0,24.548584,0.0296963619029761,30.15625564524073,68.3773442944589,14.72915,21.480211741802336,Point_996,24.510991801155967
289.0,36.626114,0.041344511712592,26.19796950086273,75.63637580400749,21.975668,15.555625250974492,Point_997,34.27789853943722
695.0,82.91434,0.0478140869206322,28.49347209781919,78.17288835693758,49.748604,30.017334216148484,Point_999,31.733820984098656
388.0,50.100243,0.0392478520245998,32.071340562031395,72.85243994717989,30.060146,25.800873391009432,Point_1001,31.892861647076074
338.0,18.815624,0.040542731551318,17.066327385788956,94.98827068687088,11.289374,63.54722653980962,Point_1002,30.98198653856917
244.0,31.402546,0.0352263949575014,33.06053477387749,70.7428253874427,18.841528,31.331515877377868,Point_1007,28.379928975635156
570.0,37.889854,0.0387118656092541,15.57613727701227,76.18944028459677,22.733913,46.23398241119101,Point_1008,30.171619378195885
135.0,3.9048274,0.0161482837041156,30.70539533793348,82.2850134124862,2.3428965,54.776739178989175,Point_1010,-3.5011745399898477
482.0,45.380478,0.0475649069133915,25.496557860839477,78.8670974239576,27.228287,19.94940391118884,Point_1011,34.4292826811473
145.0,4.9550595,0.0168536140693896,33.89258950609064,85.30274060296438,2.9730358,43.89567048002285,Point_1014,-1.9668761730193864
516.0,50.20376,0.0440905243598344,31.26117901866673,76.3479304016477,30.122255,32.13479427357828,Point_1015,29.5010362890032
243.0,8.113753,0.0234249425816923,29.347963354882065,95.53858089143937,4.868252,75.99641331018454,Point_1020,8.941628736919824
636.0,46.983444,0.0458905009982828,24.84572713311405,96.48245141640017,28.190065,56.64701167527355,Point_1021,28.76522357198928
223.0,5.731839,0.0175967486785254,34.2341279169516,92.2237807174091,3.4391034,47.06718901988446,Point_1022,0.3456136544545529
327.0,37.876358,0.0401910578756366,28.36569952042378,72.624293769956,22.725815,12.163876915248686,Point_1023,36.018777174419824
386.0,25.668407,0.0374928703356742,21.5714769988575,71.15742592472957,15.401044,33.067792428221864,Point_1027,32.89468592007955
1137.0,66.46602,0.0521478925667837,25.39834356596793,87.32575632057102,39.879612,54.56359508930444,Point_1030,29.84112078878616
508.0,67.85579,0.0421363051181631,30.684459407530543,72.3522073638342,40.713474,21.03915973864707,Point_1031,33.31623539924624
941.0,20.366804,0.0448182100673161,22.16157591350856,90.38328828206018,12.220082,75.2424654437514,Point_1032,30.138382344775778
1301.0,70.72631,0.0569987723192421,26.703447328982,89.48379443352249,42.435787,59.078781635734025,Point_1033,26.990833245383385
1101.0,68.62487,0.0508662993025918,25.31488170441076,85.44877634792833,41.174923,43.46785257511964,Point_1034,31.212936788135156
430.0,63.679306,0.0434139689950284,30.351815246599163,74.71775689253836,38.207584,21.94339598281462,Point_1035,32.97573382589553
171.0,3.676777,0.0178664202613727,30.333027491240863,85.44863313891678,2.2060661,42.126476136533846,Point_1037,-0.7946824338700935
404.0,3.823585,0.0161082958239446,34.250571084656855,90.62389244488212,2.294151,65.68980741489825,Point_1038,-7.420374165640908
530.0,27.967697,0.0425134364679769,20.216628737877308,95.5188072599956,16.780619,44.70137632572638,Point_1040,32.53555166986257
382.0,17.487732,0.0263535021172971,33.26901104268194,68.23026290063528,10.492639,51.25039248201893,Point_1041,14.460929409662924
1108.0,51.923588,0.0488497910699561,23.716671137366443,89.01020672028734,31.154152,62.85060877426953,Point_1042,30.11214061843026
187.0,3.7766497,0.0207943524079772,30.818352641926072,96.03339805880044,2.2659898,71.71805498196758,Point_1043,-1.249475728140908
287.0,3.5709548,0.0163307606875929,33.538966544480715,89.65910693565417,2.1425729,59.52897115962708,Point_1045,-3.0064845985835973
735.0,40.51946,0.0468364767595018,23.10602116836057,96.06602209144248,24.311676,57.29023618015757,Point_1046,28.934694465001428
803.0,66.26838,0.0483715343930659,27.949093710401797,80.60312222003718,39.76103,35.16583288003667,Point_1048,31.57052142355178
654.0,45.001495,0.0456639302273555,20.43224962211396,83.0857607922574,27.000898,37.752097090569976,Point_1050,33.14389585389034
90.0,6.2925615,0.0249845768943418,28.146713293227343,91.09268555598004,3.7755368,89.09043390281882,Point_1051,1.2930250856611565
666.0,80.72704,0.0483153127489147,28.951893398441165,77.4923526160847,48.436226,26.776876169569064,Point_1053,32.09050026469765
588.0,44.33892,0.0395894473188811,20.23041958071625,76.51564880709175,26.603354,26.588927204989893,Point_1054,32.95612119568722
145.0,3.458982,0.0179460761790451,30.98338117207784,88.28620639582954,2.0753891,38.77159227832144,Point_1055,2.86665721999276
1094.0,73.40757,0.0538277997005799,26.69600406981713,83.9752988778497,44.04454,38.5357148907233,Point_1056,31.22053227424624
296.0,28.88153,0.0326845974413343,29.747745679433923,69.4344108800179,17.328918,14.310913352343803,Point_1057,29.885595072640346
667.0,43.285374,0.0398926273257203,17.052761784111937,76.44067312598186,25.971224,32.64654417865148,Point_1061,33.18763771586953
597.0,29.83632,0.0392012793824581,20.164849518924,94.1070949533957,17.901793,61.45769326609183,Point_1064,27.08118901252749
272.0,37.502735,0.0417649134735235,25.159362958359782,77.4989409887698,22.50164,18.992257166037767,Point_1065,33.1792928536733
332.0,30.54449,0.0406182943148797,23.11905393787407,72.5847468806314,18.326694,25.3435937834565,Point_1067,34.62764015727578
630.0,23.053802,0.0357297105494112,10.506818536023344,78.72614800406605,13.832281,68.80541810155894,Point_1069,29.86347661018374
667.0,43.96435,0.0382619496882047,17.620862909360312,76.59885920761859,26.37861,34.39481412890238,Point_1070,32.042340135574364
617.0,53.995045,0.0452543476054439,22.87974155122341,84.27607552078801,32.397026,36.32063327923749,Point_1072,29.19292742941116
406.0,8.571737,0.0188504234279109,35.04921970872332,95.11829143066414,5.1430426,63.76381411945003,Point_1077,-3.277280632654822
659.0,37.363113,0.0365172463700704,12.608616039367496,78.53713477068662,22.417868,63.14135050310181,Point_1078,29.10908207893374
116.0,3.6733491,0.0185356585803593,30.52488551294002,91.73366014509816,2.2040095,84.38261131319541,Point_1083,-4.141911437776344
404.0,18.74272,0.0169831841547543,36.00056425601153,94.08717190066857,11.245632,47.64986905701373,Point_1084,0.2714864571889279
229.0,31.257877,0.0385848674004585,26.33707179594744,74.72001018937259,18.754726,14.351993415847552,Point_1085,33.97805994351705
533.0,63.96118,0.041186388771064,30.48255520262287,73.62887421162046,38.37671,24.806747590643216,Point_1086,32.45389341248409
477.0,37.53704,0.0418356264431027,22.554949490179467,76.57700400789203,22.522224,24.108395908789397,Point_1087,34.051308912701074
289.0,36.115543,0.0405519240566347,26.489672438380605,75.22370668988727,21.669327,15.421622664307566,Point_1088,33.8357768217723
841.0,72.68908,0.0482466549587076,26.581001700533548,80.38384385929139,43.61345,26.90371298737622,Point_1089,33.248638963699364
321.0,2.6056376,0.0188149346078966,30.79556401328127,94.76716308101469,1.5633825,81.94239992695353,Point_1090,-4.0560044553544685
1212.0,69.86605,0.0518887764022141,26.57506258129905,88.31395861194119,41.919632,51.62769299779628,Point_1091,29.20473095046151
701.0,28.03184,0.0468531489730233,20.142691135742297,85.04964274053401,16.819103,60.979908522607765,Point_1093,31.50899798605178
1058.0,57.53638,0.0507574073049822,26.089188380720604,90.7857633301326,34.521828,69.39790395283326,Point_1094,27.851812113655967
566.0,40.233906,0.0432620206499969,18.66376367059701,78.89158536418344,24.140343,41.17289537473619,Point_1095,32.01532529724972
827.0,78.17185,0.0482094453942856,23.329765704333543,86.47601624230366,46.90311,45.44909962564602,Point_1098,30.522439283794824
